passenger_id,household_income,college_saving,retirement_contribution_strategy,assets_retirement_pct_invested,assets_retirement,client_employment_status,housing_situation,saving_emergency_fund_months,assets_liquid,housing_transaction_timing,mortgage_type,life_insurance,mortgage_term,mortgage_rate,estate_plan,rent_monthly,client_age,sentiment_finances,divorce,education,employer_sponsored,has_children,has_dependent_relatives,has_partner,healthcare,lower_monthly_payment,managing_credit_score,moving,new_child
203450,,,,,,Employed (full or part time),Rent,,,As soon as I can,,No / Not sure,,,No,1550,36.08,97.2,0,0,,0,0,0,,,1,,0
62180,,"Yes, but not in an ESA",,,,Employed (full or part time),Rent,,,Sometime in the future,,No / Not sure,,,Not sure,500,30.1,0.0,1,1,,1,1,0,,,0,,0
89981,2950.0,,Not currently contributing,,"Less than $10,000",Employed (full or part time),Rent,I don't have any savings,"Less than $5,000",,,"Yes, my own",,,No,,63.9,0.0,0,0,0,0,1,0,0,,,1,0
65169,,,,,,Employed (full or part time),Own my home with a mortgage,,,,,No / Not sure,,,Yes,,53.55,64.2,1,0,,0,0,0,,,,,0
118202,,,,,,Employed (full or part time),Rent,,,,,"Yes, my own",,,Not sure,,52.08,60.6,0,0,,0,0,0,,,,0,0
15050,,,,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, through my work",,,No,,35.64,83.7,,0,,0,0,1,,,,0,
197211,87000.0,,"I save a bit, as I can",,"$20,000-$50,000",Employed (full or part time),Rent,4-6 months,"$20,000-$50,000",Within the next 6 months,,"Yes, through my work",,,Yes,1800,36.12,69.0,0,0,1,0,0,1,0,,0,,0
104011,,,,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, through my work",,,No,,41.83,0.0,0,0,,0,0,0,,,,0,0
147746,49200.0,,"I save a bit, as I can",,,Employed (full or part time),Rent,,,,,No / Not sure,,,Not sure,,37.2,63.0,0,0,,0,0,0,,,,1,0
190755,40940.0,"No, but I'd like to someday",Not currently contributing,,"$20,000-$50,000",Employed (full or part time),Rent,I don't have any savings,"Less than $5,000",,,No / Not sure,,,No,,36.12,70.2,0,0,0,1,0,0,0,,,0,0
16219,,"Yes, but not in an ESA",,,,Employed (full or part time),Rent,,,,,No / Not sure,,,No,,61.8,53.4,0,1,,1,0,1,,,,1,0
12460,27250.0,,"I save a bit, as I can",,"Less than $10,000",Employed (full or part time),Rent,More than 6 months,"$5,000-$10,000",,,No / Not sure,,,No,,55.46,53.4,0,0,0,0,0,1,0,,,0,0
146561,,,,,,Employed (full or part time),Rent,,,,,"Yes, my own",,,No,,54.52,102.0,1,0,,0,0,0,,,,0,0
169612,,,,,,Employed (full or part time),Rent,,,,,"Yes, through my work",,,No,,57.78,0.0,0,1,,0,0,0,,,,1,0
21477,71040.0,,"I save a bit, as I can",,"Less than $10,000",Employed (full or part time),Rent,I don't have any savings,I don't have any savings,,,"Yes, my own",,,No,,47.31,70.8,0,0,0,0,0,0,0,,,0,0
192718,218500.0,Not applicable,Not currently contributing,,"Less than $10,000",Employed (full or part time),Rent,I don't have any savings,I don't have any savings,,,"Yes, through my work",,,Yes,,57.33,27.6,0,0,1,1,0,1,0,,,0,0
72558,82160.0,,"I save a bit, as I can",,"$20,000-$50,000",Employed (full or part time),Rent,2-3 months,I don't have any savings,Within the next 6 months,,"Yes, my own",,,Yes,4000,38.27,0.0,0,0,0,0,0,1,0,,1,,0
68894,56529.8,,Not currently contributing,,"$100,000-$250,000",Employed (full or part time),Rent,2-3 months,"$50,000-$100,000",Sometime in the future,,No / Not sure,,,Not sure,5000,38.16,96.0,0,0,0,0,0,0,0,,0,,0
70921,,,,,,Employed (full or part time),,,,,,"Yes, through my work",,,Not sure,,29.97,50.4,,0,,0,0,1,,,,,
136369,24960.0,"No, but I'd like to someday",Not currently contributing,,"Less than $10,000",Employed (full or part time),Rent,1 month or less,"Less than $5,000",,,"Yes, my own",,,No,,28.56,87.3,0,0,1,1,0,1,0,,,1,0
203272,3090.0,,Not currently contributing,,"Less than $10,000",Employed (full or part time),Rent,More than 6 months,"$50,000-$100,000",As soon as I can,,No / Not sure,,,No,1600,23.54,70.8,0,0,0,0,0,0,0,,0,,0
21959,,,,,,Employed (full or part time),Rent,,,,,"Yes, through my work",,,No,,30.8,57.6,0,0,,0,0,1,,,,0,0
35655,,Not applicable,,,,Employed (full or part time),,,,,,,,,,,52.92,64.2,,0,,1,0,1,,,,,
153736,,,,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, my own",,,No,,33.48,63.6,0,0,,0,0,1,,,,0,0
115327,,,,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, my own",,,No,,55.25,62.4,0,0,,0,0,0,,,,0,0
172712,98880.0,,Not currently contributing,,"$50,000-$100,000",Employed (full or part time),Rent,More than 6 months,"Less than $5,000",,,"Yes, through my work",,,No,,31.45,88.2,0,0,0,0,0,1,0,,,0,0
15117,,,,,,Employed (full or part time),Rent,,,,,"Yes, through my work",,,Yes,1500,53.94,66.6,0,0,,0,0,1,,,,,0
140914,,,,,,Employed (full or part time),Rent,,,,,"Yes, my own",,,Not sure,,52.38,55.2,0,0,,0,0,0,,,,0,0
84249,,,,,,Employed (full or part time),Other,,,,,"Yes, my own",,,No,,67.2,67.8,0,0,,0,0,0,,,,0,0
47627,,Not applicable,,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, through my work",,,No,,49.98,0.0,0,0,,1,0,1,,,,,0
11694,55.2,,,,,Employed (full or part time),Rent,,,,,No / Not sure,,,No,,42.12,0.0,0,0,,0,0,1,,,,0,0
71230,,,,,,Employed (full or part time),,,,,,,,,,,39.27,50.4,,0,,,,,,,,,
10194,,,,,,Employed (full or part time),Rent,,,,,No / Not sure,,,Not sure,,25.52,67.8,,0,,0,0,0,,,,0,
44402,,,,,,Employed (full or part time),,,,,,No / Not sure,,,,,49.05,61.2,,0,,0,0,0,,,,,
154149,30.36,,"I save a bit, as I can",,"Less than $10,000",Employed (full or part time),Rent,1 month or less,"Less than $5,000",,,No / Not sure,,,Not sure,,55.0,68.4,0,0,1,0,0,0,0,,,0,0
186807,,"No, but I'd like to someday",,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, through my work",,,No,,51.17,128.4,0,0,,1,0,1,,,,0,0
94522,,,,,,Employed (full or part time),Other,,,,,"Yes, through my work",,,No,,18.4,98.4,0,0,,0,0,0,,,,0,0
25350,,"No, but I'd like to someday",,,,Employed (full or part time),Own my home with a mortgage,,,,,No / Not sure,,,Yes,,38.7,70.8,0,1,,1,0,1,,,,0,0
42111,,,,,,Employed (full or part time),Rent,,,,,"Yes, through my work",,,No,,38.18,0.0,0,0,,0,0,0,,,,0,0
24845,,,,,,Employed (full or part time),Rent,,,,,"Yes, through my work",,,No,,48.59,0.0,,0,,0,0,1,,,,0,
36163,48720.0,"Yes, but not in an ESA","I save a bit, as I can",,"Less than $10,000",Employed (full or part time),Rent,2-3 months,"$5,000-$10,000",,,"Yes, through my work",,,No,,38.8,70.8,0,0,1,1,0,0,0,,,0,0
136057,,,,,,Employed (full or part time),,,,,,,,,,,36.55,0.0,,0,,0,0,1,,,,,
105327,,"No, but I'd like to someday",,,,Employed (full or part time),Rent,,,,,No / Not sure,,,Not sure,,23.2,60.0,0,0,,1,0,1,,,,1,0
179195,,,,,,Employed (full or part time),Own my home outright,,,,,No / Not sure,,,No,,53.55,52.2,0,0,,0,0,1,,,,0,0
204062,24080.0,,Not currently contributing,,"Less than $10,000",Employed (full or part time),Rent,1 month or less,"Less than $5,000",,,"Yes, through my work",,,No,,74.46,0.0,0,0,0,0,0,0,1,,,1,0
119294,,,,,,Employed (full or part time),Rent,,,,,No / Not sure,,,No,,19.58,96.0,0,0,,0,0,0,,,,0,0
29958,,,,,,Employed (full or part time),Rent,,,,,No / Not sure,,,No,,48.59,72.0,0,0,,0,0,1,,,,0,0
57255,92820.0,,"I save a bit, as I can",,"Less than $10,000",Employed (full or part time),Rent,I don't have any savings,I don't have any savings,,,"Yes, through my work",,,No,,45.6,60.6,0,0,0,0,1,0,0,,,0,0
36828,,,,,,Employed (full or part time),,,,,,,,,,,22.08,61.8,,0,,0,0,1,,,,,
137761,39150.0,,Not currently contributing,,"$20,000-$50,000",Employed (full or part time),Rent,1 month or less,I don't have any savings,Within the next 2 years,,No / Not sure,,,No,900,31.31,60.6,0,0,0,0,0,0,0,,1,,0
178771,45500.0,,"I save a bit, as I can",,"$100,000-$250,000",Employed (full or part time),Own my home outright,More than 6 months,"$50,000-$100,000",,,No / Not sure,,,Yes,,78.2,51.6,0,0,1,0,0,1,0,,,0,0
150277,,"Yes, but not in an ESA",,,,Employed (full or part time),,,,,,"Yes, through my work",,,No,,26.4,49.8,,0,,1,0,1,,,,,
149174,5150.0,,Not currently contributing,,"More than $500,000",Employed (full or part time),Own my home outright,1 month or less,"$10,000-$20,000",,,"Yes, my own",,,No,,33.2,53.4,0,0,0,0,0,0,0,,,0,0
87665,113000.0,,Not currently contributing,,"Less than $10,000",Employed (full or part time),Rent,1 month or less,"Less than $5,000",Sometime in the future,,No / Not sure,,,No,1800,30.1,0.0,0,0,0,0,0,1,0,,1,,0
126859,,,,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, my own",,,Yes,,39.14,65.4,0,0,,0,0,1,,,,0,0
36676,,"No, but I'd like to someday",,,,Employed (full or part time),Rent,,,,,No / Not sure,,,No,,46.53,0.0,0,0,,1,0,0,,,,1,0
109997,22750.0,,Not currently contributing,,"Less than $10,000",Employed (full or part time),Rent,1 month or less,"Less than $5,000",As soon as I can,,No / Not sure,,,No,650,51.23,27.9,0,0,0,0,0,0,0,,1,,0
134830,60500.0,"Yes, but not in an ESA","I save a bit, as I can",,"Less than $10,000",Employed (full or part time),Own my home with a mortgage,1 month or less,"Less than $5,000",,,"Yes, through my work",,,No,,30.6,72.0,0,0,1,1,0,1,0,,,0,0
78527,,,,,,Employed (full or part time),,,,,,,,,,,30.96,144.0,,0,,0,0,0,,,,,
114112,,,,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, through my work",,,No,,42.18,57.6,,0,,0,0,0,,,,0,
3572,125440.0,,"I save a bit, as I can",,"$100,000-$250,000",Employed (full or part time),Own my home outright,More than 6 months,"$10,000-$20,000",,,"Yes, through my work",,,Yes,,58.3,49.8,0,0,1,0,1,0,0,,,0,0
140235,48000.0,,Not currently contributing,,"Less than $10,000",Employed (full or part time),Live rent-free,1 month or less,I don't have any savings,,,No / Not sure,,,No,,29.44,0.0,0,1,0,0,1,0,1,,,1,0
101954,39666.27,,Not currently contributing,,"$100,000-$250,000",Employed (full or part time),Other,1 month or less,"Less than $5,000",,,No / Not sure,,,Not sure,,27.06,48.6,0,1,1,0,0,0,0,,,0,0
122192,67500.0,,"I save a bit, as I can",,"$100,000-$250,000",Employed (full or part time),Own my home with a mortgage,1 month or less,I don't have any savings,,,"Yes, my own",,,No,,69.0,71.4,0,0,1,0,0,1,0,,,0,0
171789,2833.05,,Not currently contributing,,"Less than $10,000",Employed (full or part time),Other,1 month or less,"Less than $5,000",,,No / Not sure,,,Not sure,,34.65,60.0,0,0,1,0,0,1,0,,,0,0
165196,,,,,,Employed (full or part time),,,,,,,,,,,26.6,52.8,,0,,,,,,,,,
168548,87200.0,,"I save a bit, as I can",,"$20,000-$50,000",Employed (full or part time),Rent,More than 6 months,I don't have any savings,,,No / Not sure,,,No,,24.9,57.6,0,0,0,0,0,0,0,,,0,0
84884,,,,,,Employed (full or part time),Own my home with a mortgage,,,,Fixed rate mortgage,"Yes, my own",15-year fixed rate,Under 3.5%,Yes,,62.25,67.2,0,1,,0,0,1,,0,,,0
66950,51040.0,,"I save a bit, as I can",,"Less than $10,000",Employed (full or part time),Live rent-free,More than 6 months,"More than $100,000",,,No / Not sure,,,No,,24.6,59.4,0,0,0,0,0,0,0,,,0,0
70400,,,,,,Employed (full or part time),,,,,,No / Not sure,,,,,40.67,100.8,,0,,0,1,0,,,,,
162243,,Not applicable,,,,Employed (full or part time),,,,,,"Yes, my own",,,Yes,,45.6,109.2,,0,,1,0,0,,,,,
109731,,,,,,Employed (full or part time),Rent,,,,,No / Not sure,,,Yes,,30.69,66.0,0,0,,0,0,0,,,,0,0
44816,,"No, but I'd like to someday",,,,Employed (full or part time),Rent,,,,,"Yes, through my work",,,Yes,,58.0,50.4,0,0,,1,0,0,,,,1,0
67959,391227.48,,Not currently contributing,,"$100,000-$250,000",Employed (full or part time),Own my home with a mortgage,2-3 months,"$5,000-$10,000",,,"Yes, my own",,,Yes,,70.84,60.6,0,0,0,1,0,0,0,,,0,0
89082,,,,,,Employed (full or part time),,,,,,,,,,,52.8,49.8,,0,,0,0,1,,,,,
162336,,"No, but I'd like to someday",,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, my own",,,No,,33.9,0.0,0,0,,1,0,0,,,,0,0
186441,,,,,,Employed (full or part time),Own my home with a mortgage,,,,,"Yes, my own",,,Yes,,52.5,60.0,0,0,,0,0,1,,,,0,0
73638,,,,,,Employed (full or part time),Rent,,,,,No / Not sure,,,Yes,,38.16,48.0,,0,,0,0,1,,,,0,
5512,213600.0,"No, but I'd like to someday","I save a bit, as I can",,"Less than $10,000",Employed (full or part time),Live rent-free,1 month or less,"Less than $5,000",,,No / Not sure,,,No,,35.7,0.0,0,1,0,1,1,1,1,,,0,1
55310,155400.0,"No, but I'd like to someday",Not currently contributing,,"$10,000-$20,000",Homemaker / Caregiver,Own my home with a mortgage,1 month or less,"Less than $5,000",,,"Yes, my own",,,Yes,,39.55,25.2,0,0,0,1,0,1,0,,,0,1
54645,,,,,,Own a business,Own my home with a mortgage,,,,,"Yes, my own",,,Yes,,49.0,69.6,0,1,,0,0,1,,,,0,0
138794,36000.0,"No, but I'd like to someday","I save a bit, as I can",,"Less than $10,000",Own a business,Rent,I don't have any savings,"Less than $5,000",,,"Yes, my own",,,No,,63.22,57.0,0,0,0,1,0,1,0,,,0,0
193205,45555.1,"No, but I'd like to someday","I save a bit, as I can",,"$10,000-$20,000",Not working / Other,Live rent-free,1 month or less,"$50,000-$100,000",,,No / Not sure,,,Yes,,21.78,0.0,0,0,0,1,0,0,0,,,1,0
74440,,"No, but I'd like to someday",,,,Own a business,Own my home with a mortgage,,,,,No / Not sure,,,No,,51.7,0.0,,0,,1,1,1,,,,,
198958,,,,,,Not working / Other,Own my home with a mortgage,,,,,No / Not sure,,,Not sure,,56.16,63.6,0,0,,0,0,1,,,,0,0
196927,41340.0,,Not currently contributing,,"$20,000-$50,000",Own a business,Own my home with a mortgage,I don't have any savings,I don't have any savings,,Something else,"Yes, my own",30-year fixed rate,5.0% or higher,Not sure,,58.14,49.2,0,0,0,0,0,0,0,1,,,0
93305,,,,,,Homemaker / Caregiver,Own my home with a mortgage,,,,,"Yes, my own",,,No,,37.62,97.2,0,0,,0,0,1,,,,0,0
55033,34580.0,,"I save a bit, as I can",,"$250,000-$500,000",Homemaker / Caregiver,Own my home with a mortgage,I don't have any savings,"$10,000-$20,000",,,"Yes, my own",,,Not sure,,37.37,69.0,1,0,0,0,0,1,0,,,1,0
32420,,Not applicable,,,,Own a business,Own my home with a mortgage,,,,,"Yes, my own",,,Not sure,,50.96,56.4,0,0,,1,0,1,,0,,,0
25334,668918.25,,"I save a bit, as I can",,"$50,000-$100,000",Own a business,Own my home with a mortgage,4-6 months,"$50,000-$100,000",,VA or FHA Loan,"Yes, my own",7/1 ARM,4.5% - 4.99%,Yes,,71.28,60.0,1,0,0,1,0,1,,0,,,0
81963,186000.0,,Not currently contributing,,"More than $500,000",Own a business,Own my home with a mortgage,More than 6 months,"More than $100,000",,,"Yes, my own",,,Yes,,65.28,104.4,0,0,1,0,0,1,0,,,0,0
73419,,"No, but I'd like to someday",,,,Own a business,Rent,,,,,No / Not sure,,,No,1250,48.4,109.2,0,0,,1,0,0,,,,,0
83784,116000.0,,"I save a bit, as I can",,"$50,000-$100,000",Own a business,Own my home with a mortgage,2-3 months,"$10,000-$20,000",,Fixed rate mortgage,No / Not sure,30-year fixed rate,4.0% - 4.49%,Not sure,,23.94,90.9,0,0,0,0,0,1,0,1,,,0
85512,,,,,,Homemaker / Caregiver,Own my home with a mortgage,,,,,"Yes, my own",,,Yes,,54.0,82.8,0,0,,0,0,1,,,,0,0
81759,,"No, but I'd like to someday",,,,Homemaker / Caregiver,Rent,,,,,"Yes, my own",,,Yes,,46.64,57.0,0,0,,1,0,1,,,,0,0
75316,76500.0,,,,,Not working / Other,Own my home with a mortgage,,,,,No / Not sure,,,Yes,,32.93,0.0,0,0,,0,0,1,,,,0,0
205148,89610.0,Not applicable,Not currently contributing,,"Less than $10,000",Own a business,Own my home with a mortgage,2-3 months,I don't have any savings,,,"Yes, my own",,,Yes,,48.3,64.8,0,0,0,1,0,0,,0,,,0
204704,73600.0,"No, but I'd like to someday","I save a bit, as I can",,"$20,000-$50,000",Own a business,Rent,2-3 months,"$10,000-$20,000",,,No / Not sure,,,Not sure,,65.45,36.0,0,0,0,1,1,1,1,,,0,1
172749,,,,,,Own a business,Own my home with a mortgage,,,,,"Yes, through my work",,,Yes,,54.0,61.8,0,1,,0,0,0,,,,0,0
124362,30240.0,Not applicable,Not currently contributing,,"$250,000-$500,000",Not working / Other,Other,I don't have any savings,"More than $100,000",Sometime in the future,,No / Not sure,,,Not sure,370,22.26,53.4,0,0,0,1,0,0,0,,0,,0
188657,4995.0,,Not currently contributing,,"$50,000-$100,000",Own a business,Rent,,"Less than $5,000",As soon as I can,,"Yes, my own",,,Yes,750,42.12,67.8,0,0,,0,0,1,,,1,,0
12239,612.0,Not applicable,Not currently contributing,,"$50,000-$100,000",Not working / Other,Rent,1 month or less,I don't have any savings,,,"Yes, my own",,,No,,47.73,0.0,0,0,0,1,1,1,0,,,1,0
116472,51600.0,,Not currently contributing,,"Less than $10,000",Own a business,Rent,2-3 months,"Less than $5,000",,,No / Not sure,,,Not sure,,52.64,70.2,0,0,0,0,0,0,0,,,0,0
114186,25777.52,,Not currently contributing,,"Less than $10,000",Not working / Other,Other,1 month or less,"Less than $5,000",,,"Yes, through my work",,,Not sure,,36.96,57.6,0,0,1,0,0,0,0,,,0,0
83856,112700.0,,Not currently contributing,,"$250,000-$500,000",Own a business,Own my home outright,,,,,No / Not sure,,,No,,50.96,118.8,0,0,,0,0,1,,,,0,0
62871,199098.9,,Not currently contributing,,"Less than $10,000",Own a business,Rent,I don't have any savings,"More than $100,000",Sometime in the future,,"Yes, through my work",,,Yes,2323,46.62,0.0,0,0,0,0,0,0,0,,0,,0
146810,79800.0,,Not currently contributing,,"Less than $10,000",Not working / Other,Rent,1 month or less,"Less than $5,000",,,No / Not sure,,,Not sure,,48.84,28.2,0,1,1,0,0,1,0,,,1,0
71837,15770.0,,Not currently contributing,,"Less than $10,000",Not working / Other,Live rent-free,I don't have any savings,"Less than $5,000",,,"Yes, through my work",,,No,,18.7,33.0,0,0,1,0,0,1,0,,,1,0
90787,0.0,,Not currently contributing,,"Less than $10,000",Homemaker / Caregiver,Other,I don't have any savings,"Less than $5,000",,,No / Not sure,,,No,,55.65,0.0,0,0,0,0,1,1,0,,,0,0
154418,68640.0,,Not currently contributing,,"Less than $10,000",Own a business,Rent,2-3 months,"Less than $5,000",,,No / Not sure,,,No,,49.56,0.0,0,0,0,0,0,0,1,,,1,0
137708,302400.0,,Not currently contributing,,"More than $500,000",Not working / Other,Rent,4-6 months,"$50,000-$100,000",,,"Yes, my own",,,Yes,,49.8,100.8,1,0,0,0,0,1,0,,,0,0
132117,21314.93,,Not currently contributing,,"More than $500,000",Homemaker / Caregiver,Other,I don't have any savings,"More than $100,000",,,No / Not sure,,,Not sure,,50.35,57.6,0,0,0,0,0,1,0,,,0,0
200237,38250.0,,Not currently contributing,,"Less than $10,000",Not working / Other,Own my home outright,1 month or less,"Less than $5,000",,,No / Not sure,,,No,,55.2,0.0,0,0,0,0,0,1,0,,,0,0
36938,93600.0,,Not currently contributing,,"$250,000-$500,000",Own a business,Own my home outright,More than 6 months,"More than $100,000",,,"Yes, my own",,,Yes,,79.2,75.6,0,0,0,0,0,1,0,,,0,0
157774,21000.0,Not applicable,Not currently contributing,,"Less than $10,000",Not working / Other,Rent,I don't have any savings,I don't have any savings,,,No / Not sure,,,No,,36.26,32.1,0,0,0,1,0,1,0,,,0,0
32528,33666.33,,Not currently contributing,,"More than $500,000",Not working / Other,Other,4-6 months,"More than $100,000",,,"Yes, through my work",,,Not sure,,28.38,55.2,0,0,0,0,0,1,0,,,0,0
87734,,"Yes, but not in an ESA",,,,Not working / Other,Other,,,,,"Yes, my own",,,No,,54.5,55.8,0,0,,1,0,0,,,,0,0
105978,84800.0,,"I save a bit, as I can",,"$10,000-$20,000",Own a business,Rent,1 month or less,"$10,000-$20,000",,,No / Not sure,,,No,,31.5,69.6,0,0,0,0,0,1,1,,,1,0
84605,113360.0,,"I save a bit, as I can",,"$10,000-$20,000",Own a business,Rent,4-6 months,"Less than $5,000",,,No / Not sure,,,No,,54.88,25.2,1,0,0,0,0,0,0,,,1,0
126515,34488.35,,"I save a bit, as I can",,"$100,000-$250,000",Own a business,Other,1 month or less,"$50,000-$100,000",,,"Yes, my own",,,Yes,,64.35,62.4,1,0,0,0,0,1,0,,,0,0
136261,,"Yes, but not in an ESA",,,,Homemaker / Caregiver,,,,,,,,,,,38.0,111.6,,0,,1,1,1,,,,,
102921,58100.0,,"I save a bit, as I can",,"Less than $10,000",Homemaker / Caregiver,Rent,2-3 months,"Less than $5,000",,,"Yes, through my work",,,No,,32.8,0.0,0,1,0,0,0,1,0,,,1,0
157157,72380.0,,"I save a bit, as I can",,"$10,000-$20,000",Own a business,Rent,More than 6 months,"$10,000-$20,000",As soon as I can,,"Yes, my own",,,Not sure,1000,44.0,121.2,0,0,0,0,0,1,0,,0,,0
48743,27160.0,,"I save a bit, as I can",,"$10,000-$20,000",Not working / Other,Rent,More than 6 months,"$20,000-$50,000",,,"Yes, my own",,,Yes,,58.88,101.7,0,0,0,0,0,0,1,,,1,0
3324,77040.0,,"I save a bit, as I can",,"$10,000-$20,000",Own a business,Rent,2-3 months,"Less than $5,000",,,No / Not sure,,,Not sure,,35.26,65.4,0,0,0,0,0,0,0,,,0,0
196686,,,,,,Not working / Other,Rent,,,Sometime in the future,,No / Not sure,,,Yes,2100,54.6,24.0,0,0,,0,0,1,,,0,,0
199749,,,,,,Homemaker / Caregiver,Other,,,,,No / Not sure,,,Not sure,,36.54,100.8,0,1,,0,0,1,,,,0,0
171713,,,,,,Homemaker / Caregiver,,,,,,,,,,,23.24,0.0,,0,,0,0,1,,,,,
153604,,,,,,Homemaker / Caregiver,Other,,,,,No / Not sure,,,No,,48.6,0.0,,0,,0,0,0,,,,0,
37182,,,,,,Homemaker / Caregiver,,,,,,"Yes, my own",,,Not sure,,52.25,58.8,0,0,,0,0,1,,,,,0
